-0.052	-0.78	-0.0043	-0.21	1.3	-0.018	0.27	1.5	0.034	0.49	0.08	0.0052
-0.07	-0.64	-0.0062	-0.11	1.4	-0.023	0.27	1.5	0.034	0.48	0.075	0.005
-0.078	-0.51	-0.009	-0.015	1.2	-0.033	0.26	1.4	0.033	0.48	0.071	0.0049
-0.077	-0.4	-0.013	0.062	1	-0.035	0.25	1.4	0.032	0.49	0.068	0.0048
-0.071	-0.32	-0.016	0.079	0.57	-0.025	0.24	1.3	0.03	0.52	0.066	0.0045
-0.063	-0.28	-0.017	0.14	0.13	-0.0094	0.24	1.3	0.029	0.55	0.066	0.0042
-0.051	-0.29	-0.018	0.17	-0.32	0.0055	0.23	1.3	0.027	0.59	0.068	0.0038
-0.036	-0.35	-0.017	0.11	-0.76	0.014	0.23	1.3	0.025	0.62	0.071	0.0035
-0.028	-0.44	-0.015	0.06	-1.1	0.013	0.22	1.2	0.024	0.65	0.075	0.0032
-0.025	-0.56	-0.014	-0.044	-1.3	0.0046	0.22	1.2	0.022	0.66	0.081	0.003
-0.032	-0.69	-0.014	-0.11	-1.3	-0.0072	0.22	1.1	0.021	0.67	0.086	0.0029
-0.045	-0.81	-0.016	-0.09	-1.1	-0.018	0.22	1	0.019	0.66	0.09	0.0028
-0.055	-0.9	-0.018	-0.22	-0.69	-0.025	0.21	0.94	0.018	0.65	0.094	0.0026
-0.078	-0.95	-0.02	-0.25	-0.3	-0.024	0.2	0.85	0.016	0.62	0.096	0.0024
-0.1	-0.96	-0.023	-0.25	0.014	-0.019	0.19	0.75	0.014	0.6	0.097	0.0022
-0.12	-0.94	-0.024	-0.24	0.34	-0.012	0.18	0.66	0.011	0.58	0.096	0.002
-0.15	-0.9	-0.025	-0.21	0.51	-0.0043	0.17	0.56	0.0088	0.55	0.093	0.0018
-0.16	-0.84	-0.025	-0.26	0.71	0.0017	0.15	0.48	0.0063	0.54	0.089	0.0017
-0.19	-0.76	-0.025	-0.22	0.87	0.0062	0.14	0.4	0.0038	0.53	0.084	0.0016
-0.2	-0.67	-0.024	-0.013	0.93	0.0098	0.12	0.32	0.0014	0.52	0.078	0.0015
-0.2	-0.58	-0.023	0.07	0.88	0.013	0.096	0.26	-0.00092	0.52	0.071	0.0014
-0.19	-0.5	-0.021	0.15	0.73	0.016	0.077	0.21	-0.0031	0.52	0.065	0.0014
-0.18	-0.43	-0.019	0.18	0.56	0.019	0.058	0.16	-0.0052	0.52	0.06	0.0013
-0.16	-0.38	-0.018	0.29	0.42	0.02	0.041	0.12	-0.007	0.53	0.056	0.0012
-0.13	-0.35	-0.015	0.22	0.32	0.021	0.027	0.085	-0.0087	0.54	0.054	0.0011
-0.11	-0.32	-0.013	0.1	0.25	0.02	0.015	0.052	-0.01	0.54	0.053	0.00096
-0.1	-0.3	-0.011	0.092	0.17	0.019	0.0046	0.021	-0.011	0.55	0.053	0.00086
-0.091	-0.28	-0.0097	0.16	0.15	0.016	-0.005	-0.0085	-0.012	0.55	0.053	0.00078
-0.076	-0.27	-0.0082	0.12	0.17	0.014	-0.013	-0.036	-0.013	0.55	0.053	0.00071
-0.065	-0.25	-0.0069	0.15	0.19	0.012	-0.02	-0.062	-0.014	0.55	0.054	0.00065
-0.052	-0.23	-0.0057	0.15	0.2	0.011	-0.026	-0.087	-0.015	0.55	0.055	0.0006
-0.039	-0.21	-0.0047	0.15	0.24	0.0093	-0.031	-0.11	-0.015	0.54	0.056	0.00056
-0.025	-0.19	-0.0038	0.26	0.24	0.0085	-0.034	-0.13	-0.016	0.54	0.057	0.00051
-0.0016	-0.16	-0.003	0.16	0.42	0.008	-0.035	-0.15	-0.016	0.54	0.059	0.00047
0.012	-0.12	-0.0022	-0.081	0.41	0.0081	-0.035	-0.16	-0.016	0.54	0.062	0.00044
0.0034	-0.081	-0.0014	0.075	0.38	0.0081	-0.034	-0.17	-0.016	0.53	0.064	0.0004
0.0096	-0.045	-0.00059	0.015	0.3	0.0081	-0.033	-0.18	-0.017	0.53	0.066	0.00036
0.01	-0.017	0.0002	-0.14	0.32	0.0078	-0.032	-0.18	-0.017	0.54	0.067	0.00033
-0.0032	0.012	0.00097	-0.19	0.32	0.0075	-0.032	-0.18	-0.016	0.54	0.068	0.0003
-0.021	0.041	0.0017	-0.2	0.24	0.0071	-0.033	-0.18	-0.016	0.54	0.067	0.00028
-0.039	0.061	0.0024	-0.11	0.15	0.0065	-0.036	-0.17	-0.016	0.55	0.065	0.00027
-0.048	0.073	0.003	0.0019	0.069	0.0057	-0.04	-0.17	-0.016	0.55	0.062	0.00025
-0.046	0.077	0.0035	0.024	-0.0059	0.0048	-0.045	-0.16	-0.016	0.55	0.058	0.00023
-0.042	0.075	0.004	0.12	-0.072	0.0036	-0.049	-0.15	-0.015	0.56	0.055	0.00021
-0.029	0.068	0.0043	0.14	-0.11	0.0023	-0.053	-0.14	-0.015	0.56	0.052	0.00018
-0.015	0.057	0.0044	0.086	-0.042	0.00093	-0.055	-0.14	-0.014	0.56	0.05	0.00016
-0.0066	0.054	0.0045	0.043	0.0059	-4.2e-05	-0.056	-0.13	-0.014	0.56	0.049	0.00014
-0.0023	0.055	0.0044	0.15	0.038	-0.00063	-0.057	-0.13	-0.013	0.55	0.048	0.00013
0.011	0.06	0.0043	0.066	-0.0022	-0.00093	-0.056	-0.12	-0.013	0.55	0.048	0.00012
0.017	0.06	0.0042	0.036	0.01	-0.0011	-0.055	-0.11	-0.013	0.55	0.049	0.00011
0.02	0.062	0.0041	-0.024	0.0073	-0.0012	-0.053	-0.11	-0.012	0.55	0.049	0.0001
0.018	0.063	0.004	-0.11	0.11	-0.0011	-0.051	-0.1	-0.012	0.55	0.05	9.2e-05
0.0076	0.074	0.0039	-0.12	0.16	-0.00075	-0.05	-0.095	-0.011	0.55	0.05	8.4e-05
-0.0029	0.089	0.0039	-0.023	0.093	-0.00036	-0.05	-0.087	-0.011	0.55	0.049	7.8e-05
-0.0044	0.097	0.0038	0.017	0.12	-1.8e-05	-0.05	-0.078	-0.011	0.55	0.047	7.3e-05
-0.0022	0.11	0.0039	-0.02	0.069	0.00032	-0.05	-0.067	-0.01	0.55	0.046	6.9e-05
-0.0035	0.11	0.0039	-0.052	0.037	0.00048	-0.051	-0.056	-0.0098	0.56	0.045	6.4e-05
-0.0076	0.11	0.0039	-0.016	-0.11	0.00041	-0.051	-0.045	-0.0094	0.56	0.043	5.8e-05
-0.0083	0.1	0.004	0.028	-0.18	-6.4e-05	-0.052	-0.034	-0.009	0.56	0.041	5.2e-05
-0.005	0.083	0.0039	0.032	-0.21	-0.00081	-0.053	-0.025	-0.0086	0.57	0.04	4.5e-05
-0.0013	0.062	0.0038	-0.019	-0.16	-0.0017	-0.053	-0.018	-0.0082	0.57	0.038	3.8e-05
-0.0025	0.047	0.0036	-0.0017	-0.13	-0.0024	-0.053	-0.013	-0.0079	0.57	0.037	3.1e-05
-0.0021	0.035	0.0033	-0.089	-0.15	-0.0029	-0.053	-0.0085	-0.0075	0.56	0.036	2.6e-05
-0.0097	0.022	0.003	-0.0081	-0.096	-0.0032	-0.054	-0.0056	-0.0072	0.56	0.034	2.2e-05
-0.0096	0.014	0.0027	-0.062	-0.059	-0.0032	-0.055	-0.0038	-0.0069	0.56	0.032	2e-05
-0.015	0.01	0.0024	-0.057	0.041	-0.0029	-0.056	-0.0026	-0.0067	0.56	0.03	1.8e-05
-0.019	0.015	0.0021	0.027	0.062	-0.0024	-0.058	-0.0014	-0.0064	0.56	0.028	1.8e-05
-0.015	0.022	0.0019	-0.0084	-0.01	-0.0017	-0.06	0.00046	-0.0062	0.56	0.026	2e-05
-0.015	0.021	0.0018	0.05	-0.12	-0.0014	-0.061	0.0026	-0.0061	0.56	0.024	2.2e-05
-0.0096	0.0099	0.0016	0.14	-0.094	-0.0013	-0.062	0.0041	-0.0059	0.55	0.022	2.3e-05
0.0044	0.0015	0.0015	0.086	-0.011	-0.0012	-0.063	0.0047	-0.0057	0.55	0.021	2.3e-05
0.013	0.001	0.0014	0.01	-0.028	-0.00096	-0.062	0.0048	-0.0056	0.55	0.021	2.2e-05
0.014	-0.0012	0.0013	0.12	-0.017	-0.00081	-0.06	0.0048	-0.0055	0.55	0.021	2.1e-05
0.025	-0.0024	0.0012	0.14	-0.099	-0.00069	-0.059	0.0046	-0.0053	0.55	0.021	2e-05
0.038	-0.011	0.0012	0.059	-0.06	-0.00078	-0.055	0.0039	-0.0052	0.55	0.022	1.9e-05
0.043	-0.016	0.0011	0.13	-0.062	-0.00077	-0.051	0.0025	-0.0051	0.55	0.023	1.8e-05
0.054	-0.021	0.001	0.021	-0.047	-0.00079	-0.047	0.00063	-0.005	0.55	0.025	1.7e-05
0.055	-0.025	0.00093	0.053	-0.04	-0.00074	-0.041	-0.0017	-0.0049	0.55	0.027	1.6e-05
0.059	-0.028	0.00086	0.059	0.075	-0.00063	-0.035	-0.0043	-0.0048	0.54	0.029	1.5e-05
0.063	-0.019	0.00082	0.046	0.11	-0.00023	-0.029	-0.0067	-0.0047	0.54	0.031	1.2e-05
0.066	-0.0086	0.00082	0.053	0.075	0.0002	-0.023	-0.0081	-0.0046	0.54	0.034	8.7e-06
0.07	-0.0015	0.00086	0.053	0.014	0.00051	-0.016	-0.0086	-0.0046	0.54	0.036	4.9e-06
0.074	-0.00041	0.00091	0.021	-0.048	0.00061	-0.0087	-0.0087	-0.0045	0.54	0.039	1.9e-06
0.075	-0.0052	0.00097	0.043	-0.062	0.00049	-0.0013	-0.009	-0.0044	0.54	0.042	5.7e-07
0.077	-0.011	0.001	-0.061	-0.084	0.00024	0.0063	-0.0098	-0.0043	0.54	0.045	9.9e-07
0.07	-0.019	0.001	-0.036	-0.034	-7.4e-05	0.014	-0.011	-0.0042	0.54	0.047	2.2e-06
0.066	-0.021	0.001	-0.095	-0.05	-0.00028	0.021	-0.013	-0.0041	0.54	0.049	3.2e-06
0.056	-0.025	0.00096	-0.029	-0.088	-0.00054	0.027	-0.016	-0.004	0.54	0.051	3.2e-06
0.053	-0.033	0.00089	0.049	-0.079	-0.00082	0.032	-0.019	-0.0039	0.54	0.053	2.3e-06
0.056	-0.039	0.0008	0.008	-0.058	-0.001	0.038	-0.022	-0.0038	0.54	0.055	1.6e-06
0.056	-0.043	0.00069	0.029	-0.012	-0.001	0.043	-0.026	-0.0037	0.53	0.057	1.4e-06
0.058	-0.042	0.00059	-0.15	0.026	-0.00091	0.049	-0.031	-0.0037	0.53	0.059	1.1e-06
0.043	-0.038	0.00051	-0.18	0.077	-0.00065	0.054	-0.035	-0.0036	0.53	0.061	-2.3e-07
0.026	-0.029	0.00047	-0.072	0.043	-0.0003	0.057	-0.038	-0.0036	0.53	0.062	-3e-06
0.019	-0.024	0.00045	-0.048	0.039	-5.5e-05	0.06	-0.041	-0.0035	0.52	0.062	-5.8e-06
0.014	-0.02	0.00045	-0.024	0.055	0.00016	0.061	-0.043	-0.0035	0.52	0.062	-7.2e-06
0.012	-0.014	0.00048	0.019	0.098	0.0004	0.062	-0.045	-0.0034	0.52	0.063	-7.4e-06
0.013	-0.0044	0.00054	0.08	0.048	0.00068	0.064	-0.046	-0.0034	0.52	0.063	-7.1e-06
0.02	0.00024	0.00061	0.029	0.088	0.00084	0.065	-0.046	-0.0033	0.52	0.064	-6.9e-06
0.022	0.0084	0.00071	-0.093	0.06	0.001	0.067	-0.045	-0.0032	0.52	0.066	-6.7e-06
0.013	0.014	0.00081	-0.16	0.048	0.001	0.069	-0.044	-0.0032	0.52	0.067	-6.5e-06
-0.0029	0.018	0.00091	-0.14	0.062	0.00098	0.07	-0.043	-0.0031	0.52	0.068	-5.4e-06
-0.017	0.023	0.001	-0.031	0.067	0.0009	0.069	-0.041	-0.003	0.53	0.068	-3.7e-06
-0.019	0.028	0.0011	-0.12	0.13	0.00088	0.067	-0.038	-0.0029	0.53	0.068	-2e-06
-0.03	0.04	0.0012	-0.11	0.071	0.00091	0.064	-0.035	-0.0028	0.53	0.067	-5.9e-07
-0.039	0.045	0.0013	-0.067	-0.0036	0.00081	0.061	-0.03	-0.0026	0.53	0.066	8.4e-07
-0.045	0.044	0.0013	-0.051	-0.062	0.00055	0.057	-0.026	-0.0025	0.53	0.065	1.5e-06
-0.049	0.037	0.0014	-0.082	-0.092	0.00012	0.052	-0.022	-0.0024	0.53	0.063	6.9e-07
-0.056	0.027	0.0014	-0.14	0.03	-0.00034	0.047	-0.019	-0.0022	0.53	0.061	-1.3e-06
-0.068	0.03	0.0013	-0.19	0.064	-0.00051	0.04	-0.016	-0.0021	0.53	0.059	-3.6e-06
-0.085	0.036	0.0013	-0.094	0.011	-0.00059	0.033	-0.012	-0.002	0.54	0.056	-4.6e-06
-0.092	0.036	0.0012	-0.047	-0.02	-0.00063	0.024	-0.0088	-0.0019	0.54	0.052	-4.3e-06
-0.095	0.034	0.0011	0.047	-0.051	-0.00066	0.015	-0.0053	-0.0017	0.54	0.048	-4.1e-06
-0.089	0.029	0.0011	0.11	-0.048	-0.00072	0.0053	-0.0022	-0.0016	0.54	0.045	-4.8e-06
-0.076	0.024	0.00099	0.12	-0.096	-0.00082	-0.0029	0.00045	-0.0015	0.54	0.042	-5.9e-06
-0.064	0.015	0.0009	0.14	-0.09	-0.001	-0.01	0.0024	-0.0014	0.54	0.04	-6.4e-06
-0.11	-0.59	-0.00077	-0.23	-6.3	-0.043	-0.018	-0.023	-0.0014	0.51	0.037	-2.6e-05
-0.083	-1.1	-0.0078	0.31	-3.9	-0.091	-0.028	-0.11	-0.0018	0.45	0.033	-0.00014
-0.051	-1.4	-0.017	0.37	-2.1	-0.078	-0.035	-0.23	-0.003	0.36	0.032	-0.00014
-0.015	-1.5	-0.022	0.41	-0.51	-0.0062	-0.038	-0.38	-0.005	0.26	0.032	6.9e-05
0.02	-1.5	-0.018	0.42	0.63	0.078	-0.038	-0.54	-0.0071	0.15	0.034	0.00038
0.054	-1.4	-0.0074	0.15	1.4	0.13	-0.034	-0.69	-0.0084	0.062	0.038	0.00062
0.062	-1.3	0.0057	-0.029	1.8	0.13	-0.028	-0.82	-0.0085	-0.016	0.043	0.00064
0.053	-1.1	0.017	-0.25	1.9	0.1	-0.022	-0.94	-0.0073	-0.077	0.048	0.0004
0.025	-0.88	0.025	-0.33	2	0.059	-0.018	-1	-0.0051	-0.12	0.051	4.4e-05
-0.015	-0.72	0.029	-0.44	0.61	0.027	-0.018	-1.1	-0.0024	-0.15	0.051	-0.00027
-0.054	-0.65	0.03	-0.31	0.92	-0.0074	-0.021	-1.2	0.00063	-0.17	0.049	-0.00047
-0.086	-0.56	0.028	-0.26	0.97	-0.03	-0.028	-1.2	0.0036	-0.2	0.044	-0.00057
-0.11	-0.46	0.025	-0.32	0.86	-0.042	-0.038	-1.3	0.0062	-0.21	0.037	-0.00058
-0.14	-0.38	0.02	-0.17	0.73	-0.046	-0.05	-1.3	0.0085	-0.23	0.029	-0.00054
-0.15	-0.3	0.016	-0.097	0.82	-0.044	-0.065	-1.4	0.01	-0.24	0.019	-0.00048
-0.16	-0.22	0.011	-0.032	0.8	-0.039	-0.08	-1.4	0.012	-0.25	0.0089	-0.00043
-0.16	-0.14	0.0077	0.2	0.9	-0.034	-0.095	-1.4	0.013	-0.27	-0.00094	-0.00038
-0.14	-0.058	0.0046	0.23	0.92	-0.029	-0.11	-1.4	0.013	-0.28	-0.0098	-0.00033
-0.11	0.029	0.0019	0.37	0.71	-0.024	-0.12	-1.4	0.013	-0.29	-0.017	-0.00028
-0.078	0.096	-0.00032	0.26	0.87	-0.021	-0.13	-1.4	0.014	-0.3	-0.022	-0.00023
-0.054	0.18	-0.0022	0.19	0.71	-0.017	-0.14	-1.4	0.013	-0.3	-0.025	-0.0002
-0.036	0.24	-0.0038	0.002	0.48	-0.014	-0.14	-1.4	0.013	-0.31	-0.027	-0.00018
-0.036	0.29	-0.005	0.077	0.23	-0.011	-0.15	-1.4	0.013	-0.32	-0.028	-0.00018
-0.028	0.31	-0.006	0.12	0.35	-0.0081	-0.15	-1.3	0.012	-0.32	-0.03	-0.00018
-0.017	0.35	-0.0066	0.16	0.32	-0.0056	-0.15	-1.3	0.012	-0.33	-0.031	-0.00019
-0.0029	0.38	-0.0071	0.15	0.35	-0.0035	-0.15	-1.3	0.011	-0.34	-0.032	-0.00019
0.011	0.42	-0.0074	0.12	0.4	-0.0019	-0.15	-1.2	0.01	-0.34	-0.032	-0.00019
0.021	0.46	-0.0075	0.1	0.39	-0.0009	-0.15	-1.2	0.0094	-0.35	-0.032	-0.00019
0.03	0.5	-0.0076	0.24	0.36	-0.00035	-0.15	-1.1	0.0086	-0.35	-0.032	-0.00018
0.051	0.53	-0.0076	0.31	0.34	-0.00012	-0.14	-1.1	0.0078	-0.35	-0.031	-0.00018
0.078	0.57	-0.0076	0.33	0.4	-4.5e-05	-0.14	-1	0.0071	-0.35	-0.03	-0.00017
0.11	0.6	-0.0076	0.3	0.44	-0.00018	-0.13	-0.97	0.0063	-0.35	-0.026	-0.00017
0.13	0.64	-0.0076	0.38	0.4	-0.00042	-0.12	-0.9	0.0056	-0.35	-0.022	-0.00017
0.16	0.68	-0.0077	0.15	0.4	-0.00051	-0.1	-0.84	0.0048	-0.34	-0.016	-0.00018
0.17	0.71	-0.0077	0.025	0.28	-0.00023	-0.085	-0.77	0.004	-0.33	-0.0091	-0.00019
0.17	0.73	-0.0077	0.04	0.13	0.00056	-0.068	-0.7	0.0033	-0.32	-0.0023	-0.00019
0.17	0.74	-0.0076	-0.015	0.047	0.0016	-0.05	-0.62	0.0025	-0.31	0.0041	-0.00016
0.17	0.73	-0.0074	-0.23	-0.18	0.0025	-0.033	-0.55	0.0017	-0.3	0.01	-0.00012
0.15	0.71	-0.0071	-0.15	-0.28	0.0037	-0.017	-0.48	0.001	-0.29	0.015	-7.1e-05
0.13	0.68	-0.0067	-0.17	-0.27	0.0043	-0.0036	-0.41	0.00031	-0.28	0.019	-1.4e-05
0.11	0.65	-0.0063	-0.093	-0.37	0.0043	0.0087	-0.34	-0.00034	-0.27	0.021	3e-05
0.11	0.61	-0.0058	-0.19	-0.29	0.0043	0.02	-0.28	-0.00094	-0.26	0.023	5.8e-05
0.088	0.59	-0.0054	-0.17	-0.27	0.0039	0.029	-0.22	-0.0015	-0.26	0.024	7e-05
0.072	0.56	-0.0051	-0.0068	-0.2	0.0035	0.037	-0.16	-0.002	-0.25	0.024	7.2e-05
0.071	0.54	-0.0047	0.031	-0.23	0.0033	0.044	-0.11	-0.0025	-0.24	0.025	6.6e-05
0.074	0.52	-0.0044	-0.033	-0.011	0.0028	0.052	-0.053	-0.003	-0.24	0.026	5.5e-05
0.07	0.51	-0.0041	-0.031	-0.2	0.0027	0.059	-0.0014	-0.0034	-0.23	0.027	4e-05
0.066	0.49	-0.0039	0.016	-0.34	0.003	0.066	0.049	-0.0038	-0.22	0.028	2.5e-05
0.068	0.28	-0.0035	-0.0084	-2.3	0.0048	0.072	0.089	-0.0042	-0.22	0.03	1.8e-05
0.066	0.063	-0.0031	-0.056	-2	0.0028	0.079	0.11	-0.0045	-0.23	0.033	3.6e-05
0.06	-0.12	-0.0028	0.055	-1.6	0.0023	0.086	0.1	-0.0048	-0.25	0.035	6.5e-05
0.064	-0.25	-0.0024	0.096	-1.1	0.0073	0.092	0.084	-0.0051	-0.28	0.038	8.7e-05
0.072	-0.34	-0.0013	0.017	-0.65	0.015	0.099	0.054	-0.0052	-0.32	0.041	0.0001
0.071	-0.38	0.0006	-0.14	-0.2	0.022	0.11	0.017	-0.0053	-0.35	0.045	9.5e-05
0.057	-0.38	0.0029	-0.089	0.23	0.024	0.11	-0.021	-0.0051	-0.38	0.049	4.5e-05
0.047	-0.35	0.0052	-0.056	0.58	0.021	0.12	-0.058	-0.0047	-0.41	0.052	-4.5e-05
0.041	-0.28	0.0069	-0.047	0.76	0.013	0.12	-0.09	-0.0041	-0.43	0.055	-0.00014
0.035	-0.2	0.0077	-0.22	0.88	0.0025	0.13	-0.11	-0.0033	-0.44	0.058	-0.00021
0.013	-0.11	0.0075	-0.36	0.82	-0.0069	0.13	-0.13	-0.0026	-0.45	0.06	-0.00026
-0.021	-0.036	0.0064	-0.25	0.7	-0.013	0.13	-0.14	-0.0019	-0.45	0.061	-0.00027
-0.044	0.027	0.0049	-0.25	0.59	-0.016	0.12	-0.14	-0.0013	-0.44	0.06	-0.00025
-0.066	0.077	0.0033	-0.35	0.39	-0.016	0.12	-0.13	-0.0009	-0.43	0.057	-0.00021
-0.097	0.11	0.0018	-0.27	0.2	-0.014	0.11	-0.12	-0.00065	-0.41	0.054	-0.00017
-0.12	0.12	0.00055	-0.18	-0.059	-0.011	0.1	-0.11	-0.00054	-0.4	0.049	-0.00014
-0.13	0.11	-0.00033	0.025	-0.18	-0.0072	0.087	-0.1	-0.00053	-0.39	0.043	-0.00014
-0.13	0.085	-0.00091	-0.12	-0.33	-0.0045	0.074	-0.09	-0.00059	-0.38	0.038	-0.00017
-0.14	0.05	-0.0013	-0.13	-0.4	-0.0028	0.061	-0.083	-0.0007	-0.38	0.032	-0.00022
-0.15	0.012	-0.0015	0.092	-0.37	-0.0015	0.047	-0.08	-0.00084	-0.38	0.027	-0.00026
-0.13	-0.022	-0.0016	0.018	-0.38	-0.00022	0.032	-0.081	-0.001	-0.38	0.022	-0.00029
-0.13	-0.055	-0.0015	-0.018	-0.33	0.0011	0.019	-0.084	-0.0012	-0.39	0.017	-0.0003
-0.13	-0.082	-0.0014	-0.024	-0.24	0.0024	0.006	-0.091	-0.0013	-0.4	0.013	-0.00029
-0.13	-0.099	-0.0011	0.064	-0.097	0.0035	-0.0071	-0.1	-0.0014	-0.41	0.0092	-0.00026
-0.12	-0.1	-0.00067	0.094	-0.015	0.0042	-0.02	-0.11	-0.0015	-0.42	0.0054	-0.00023
-0.11	-0.099	-0.00024	0.084	0.16	0.0042	-0.032	-0.12	-0.0016	-0.43	0.0022	-0.00019
-0.1	-0.079	0.00015	0.14	0.24	0.0034	-0.043	-0.13	-0.0016	-0.43	-0.00068	-0.00016
-0.091	-0.052	0.00042	0.072	0.32	0.0019	-0.052	-0.14	-0.0015	-0.44	-0.003	-0.00012
-0.083	-0.02	0.00052	0.17	0.35	0.00012	-0.061	-0.14	-0.0015	-0.44	-0.0049	-9.2e-05
-0.067	0.015	0.00045	0.19	0.29	-0.0016	-0.068	-0.14	-0.0014	-0.45	-0.0064	-7.3e-05
-0.049	0.042	0.00022	0.22	0.34	-0.0028	-0.074	-0.14	-0.0014	-0.44	-0.0072	-6.2e-05
-0.029	0.073	-0.00011	0.23	0.24	-0.0037	-0.078	-0.13	-0.0014	-0.44	-0.0072	-5.8e-05
-0.0089	0.093	-0.00049	0.32	0.18	-0.0038	-0.08	-0.12	-0.0014	-0.44	-0.0063	-6e-05
0.019	0.11	-0.00085	0.22	0.13	-0.0034	-0.08	-0.11	-0.0015	-0.43	-0.0043	-6.4e-05
0.039	0.12	-0.0012	0.11	0.056	-0.0028	-0.077	-0.1	-0.0016	-0.42	-0.0014	-6.6e-05
0.047	0.12	-0.0014	-0.038	-0.06	-0.0019	-0.072	-0.09	-0.0017	-0.42	0.002	-6.1e-05
0.043	0.11	-0.0015	0.036	-0.066	-0.00084	-0.068	-0.079	-0.0019	-0.41	0.0049	-4.8e-05
0.045	0.1	-0.0016	0.058	-0.12	-8.6e-05	-0.063	-0.069	-0.002	-0.41	0.0073	-3e-05
0.049	0.088	-0.0016	-0.066	-0.23	0.00056	-0.059	-0.059	-0.0022	-0.41	0.0094	-1.3e-05
0.042	0.065	-0.0015	-0.23	-0.18	0.0013	-0.054	-0.051	-0.0023	-0.41	0.011	-8.7e-07
0.021	0.048	-0.0013	-0.19	-0.12	0.0018	-0.051	-0.046	-0.0025	-0.41	0.011	5.6e-06
0.0038	0.038	-0.0011	-0.18	-0.011	0.0021	-0.05	-0.041	-0.0026	-0.41	0.01	5.8e-06
-0.012	0.038	-0.00091	-0.31	0.061	0.0021	-0.05	-0.038	-0.0027	-0.41	0.0078	3.4e-06
-0.038	0.045	-0.00072	-0.17	0.094	0.0018	-0.053	-0.033	-0.0028	-0.41	0.004	2.9e-06
-0.052	0.054	-0.00055	0.11	0.07	0.0014	-0.057	-0.029	-0.0028	-0.42	-0.00099	6.7e-06
-0.04	0.061	-0.00042	0.069	0.022	0.0013	-0.062	-0.023	-0.0029	-0.42	-0.0058	1.4e-05
-0.032	0.062	-0.0003	0.21	0.084	0.001	-0.065	-0.017	-0.0029	-0.41	-0.0099	2e-05
-0.011	0.069	-0.00022	0.15	0.055	0.00058	-0.068	-0.01	-0.0029	-0.41	-0.013	2.2e-05
0.0036	0.073	-0.00019	0.075	0.069	0.00019	-0.068	-0.0029	-0.003	-0.41	-0.014	2e-05
0.011	0.078	-0.00018	-0.035	-0.05	-0.00011	-0.067	0.0047	-0.003	-0.41	-0.015	1.5e-05
0.0079	0.072	-0.00019	-0.023	-0.072	-2.5e-05	-0.066	0.012	-0.003	-0.4	-0.016	1.2e-05
0.006	0.064	-0.00019	0.095	-0.089	0.00015	-0.066	0.019	-0.003	-0.4	-0.016	1e-05
0.015	0.054	-0.00016	-0.18	0.042	0.00034	-0.065	0.025	-0.003	-0.4	-0.017	9.3e-06
-0.0016	0.057	-0.00013	-0.085	0.057	0.0003	-0.064	0.031	-0.0031	-0.4	-0.017	8.6e-06
-0.0088	0.061	-0.0001	-0.17	0.15	0.00018	-0.064	0.036	-0.0031	-0.4	-0.019	9.6e-06
-0.023	0.074	-0.0001	-0.16	0.12	-0.00011	-0.066	0.043	-0.0031	-0.39	-0.021	1.2e-05
-0.037	0.083	-0.00012	0.02	0.051	-0.00029	-0.069	0.051	-0.0031	-0.39	-0.024	1.6e-05
-0.033	0.085	-0.00015	0.13	-0.00084	-0.00017	-0.073	0.06	-0.0031	-0.38	-0.028	1.8e-05
-0.02	0.083	-0.00015	0.14	0.063	4.6e-05	-0.075	0.068	-0.0031	-0.38	-0.031	1.5e-05
-0.0061	0.086	-0.00015	0.21	0.11	1.9e-05	-0.077	0.076	-0.0031	-0.38	-0.033	5.5e-06
0.014	0.094	-0.00016	0.14	0.039	-0.00015	-0.076	0.085	-0.0031	-0.37	-0.034	-5.3e-06
0.027	0.094	-0.00017	0.14	-0.021	-0.00015	-0.074	0.095	-0.0032	-0.36	-0.033	-1.6e-05
0.04	0.09	-0.00018	0.001	-0.093	2.2e-05	-0.071	0.1	-0.0032	-0.36	-0.033	-2.3e-05
0.039	0.078	-0.00016	0.049	-0.11	0.00037	-0.067	0.11	-0.0032	-0.35	-0.031	-2.5e-05
0.043	0.066	-0.00011	-0.0027	-0.23	0.00066	-0.063	0.12	-0.0032	-0.35	-0.03	-2.2e-05
0.042	0.042	-2.6e-05	-0.022	-0.2	0.001	-0.059	0.13	-0.0032	-0.35	-0.029	-1.5e-05
0.04	0.022	9.1e-05	-0.015	-0.21	0.0013	-0.055	0.13	-0.0032	-0.35	-0.028	-8.6e-06
0.038	0.0021	0.00023	0.068	-0.27	0.0015	-0.051	0.13	-0.0032	-0.35	-0.027	-3.2e-06
0.044	-0.023	0.00039	0.087	-0.25	0.0017	-0.047	0.13	-0.0032	-0.35	-0.026	4e-07
0.051	-0.045	0.00057	-0.047	-0.18	0.0018	-0.042	0.13	-0.0031	-0.35	-0.025	3.3e-06
0.047	-0.06	0.00075	-0.034	-0.11	0.0019	-0.037	0.12	-0.0031	-0.35	-0.024	5.1e-06
0.043	-0.069	0.00094	-0.031	-0.09	0.0018	-0.032	0.11	-0.003	-0.36	-0.024	4.2e-06
0.04	-0.076	0.0011	-0.12	-0.056	0.0016	-0.028	0.11	-0.0029	-0.36	-0.023	2.1e-06
