0.084,-0.15,0.049,-0.45,3.3,-0.073,0.2,-1.3,-0.0018,-0.71,0.085,-0.0035,0.15,0.026,-0.00058
0.041,0.15,0.041,-0.47,2.7,-0.098,0.21,-1.3,0.0028,-0.68,0.086,-0.0035,0.32,0.00072,0.0021
-0.0037,0.38,0.03,-0.5,1.9,-0.1,0.21,-1.2,0.0063,-0.64,0.085,-0.0032,0.43,-0.024,0.0035
-0.049,0.53,0.021,-0.32,1.2,-0.087,0.21,-1.2,0.0089,-0.6,0.081,-0.0028,0.46,-0.047,0.0036
-0.077,0.61,0.013,-0.27,0.43,-0.064,0.2,-1.1,0.011,-0.55,0.076,-0.0025,0.44,-0.056,0.0024
-0.1,0.63,0.008,-0.25,-0.11,-0.042,0.19,-1.1,0.012,-0.51,0.07,-0.0023,0.36,-0.061,0.00098
-0.12,0.6,0.0046,-0.05,-0.47,-0.027,0.18,-1,0.012,-0.48,0.064,-0.0023,0.26,-0.064,-7e-05
-0.12,0.54,0.0022,0.025,-0.7,-0.022,0.17,-0.95,0.013,-0.46,0.058,-0.0023,0.15,-0.055,-0.00052
-0.12,0.46,0.00013,-0.0017,-0.79,-0.021,0.16,-0.9,0.013,-0.45,0.053,-0.0024,0.037,-0.043,-0.00033
-0.12,0.39,-0.0019,0.12,-0.74,-0.02,0.14,-0.86,0.013,-0.45,0.049,-0.0024,-0.06,-0.034,0.00027
-0.1,0.32,-0.0038,0.19,-0.53,-0.017,0.13,-0.82,0.012,-0.46,0.047,-0.0023,-0.13,-0.018,0.001
-0.084,0.28,-0.0051,0.18,-0.33,-0.011,0.12,-0.79,0.012,-0.48,0.046,-0.0022,-0.18,-0.0011,0.0016
-0.067,0.26,-0.0059,0.2,-0.1,-0.0041,0.12,-0.76,0.011,-0.5,0.046,-0.002,-0.19,0.013,0.0018
-0.05,0.26,-0.006,0.14,0.17,0.0012,0.11,-0.74,0.011,-0.52,0.048,-0.0018,-0.18,0.026,0.0017
-0.038,0.29,-0.0057,0.16,0.38,0.0036,0.11,-0.71,0.01,-0.53,0.051,-0.0017,-0.15,0.033,0.0013
