Pn(m),Pe(m),Pd(m),Vn(m/s),Ve(m/s),Vd(m/s),phi(rad),theta(rad)psi(rad),,p(rad/s),q(rad/s),r(rad/s)
0.02643930096341,0.020926653064616,-0.007397970965128,-0.007242442511577,-0.016410951099895,-0.010313483072975,-0.003961386917678,0.00914352187826,-4.77E-06,0.012408672368878,-0.004975256778154,0.002763622914485
0.025844319233389,0.019473757832351,-0.008280460517523,-0.004545855828628,-0.012484623173747,-0.007275595239801,-0.002916593583937,0.008740759880651,-1.93E-05,0.008503877214274,-0.003030366817373,-0.001979277214877
0.025520725978588,0.018486228140644,-0.008865775344481,-0.002113817061112,-0.006856049667622,-0.004617741417549,-0.002293345021929,0.008547105938378,3.33E-05,0.003678424677861,-0.000939492002634,-0.001099828541569
0.02540631146872,0.018145996377622,-0.009248662176859,-0.000147845993271,6.45E-05,-0.003288993504368,-0.00222614531732,0.008528481497794,-1.00E-07,-0.002452880434518,0.000540707042682,0.003371617461539
0.02548514439379,0.018513627223003,-0.009547634387846,0.001635793724869,0.007420009972617,-0.002690112886835,-0.002779719934311,0.00865233082415,-2.11E-05,-0.008679069539663,0.00189646192034,-0.002185859916551
0.025709770086366,0.019632155969696,-0.009800236819239,0.002710818781829,0.014838628707632,-0.002495212510302,-0.00396350422279,0.008892490023811,3.64E-05,-0.014843370721058,0.002790021952668,-0.001333966021785
0.026009516386259,0.021429736147533,-0.010088857939363,0.003257317290799,0.020717693173408,-0.003558302632577,-0.005731215191053,0.009193939074186,-9.49E-07,-0.020170409814285,0.003184187449412,0.003598393705825
0.026363268147227,0.023727916035725,-0.010557374823016,0.003859277365123,0.025167903100665,-0.005994725727703,-0.007910962849298,0.009523432541213,-2.60E-05,-0.023369119410055,0.003440265260013,-0.002210740654435
0.026791258966308,0.026406952916291,-0.011289426075184,0.00475908751979,0.027930415707641,-0.008484670491703,-0.010359860657634,0.009886613101388,3.11E-05,-0.025161928517638,0.003839126466498,-0.001416171995776
0.027308659925464,0.029212364974633,-0.012246574125951,0.005466529544892,0.027652046617323,-0.010721366107219,-0.012891507311062,0.010299692663305,-9.73E-06,-0.024925155886245,0.004377635148691,0.003670729905319
0.02787309796915,0.031817161897351,-0.013429889733737,0.005832078203331,0.02378363989243,-0.012863660891615,-0.015226220174395,0.010744204219817,-3.89E-05,-0.021366955621044,0.004514361320463,-0.00220911778325
0.028499613011013,0.033898132992698,-0.014807303961961,0.00693500322095,0.017790685130433,-0.014647132343361,-0.017056904465876,0.011207151718252,1.57E-05,-0.015059098110874,0.004827998301013,-0.001431984987529
0.029277244134208,0.035361971883909,-0.01634768847201,0.008545753380072,0.011394678954638,-0.016061078467517,-0.018259845956425,0.011741262562062,-2.86E-05,-0.008886253019047,0.005892020443707,0.003707035168774
0.030150519543628,0.03612698636438,-0.017979169544267,0.008424445721522,0.003506717518278,-0.016293484079163,-0.018814730768669,0.012360501456115,-6.16E-05,-0.002018994822048,0.00625577679693,-0.00219244210983
0.030906854744514,0.036022007211877,-0.019567692698763,0.006637087861222,-0.005625653571113,-0.015366223473501,-0.018612052416742,0.012932340654617,-8.10E-06,0.00605890659729,0.00499045818029,-0.001422116836689
0.031476499800882,0.03503735992291,-0.021036129440384,0.004808385749171,-0.013693166975856,-0.013924182104772,-0.01761568880939,0.013355573994356,-4.89E-05,0.013633038191373,0.003502170369793,0.003729517526985
0.031866558430389,0.033355588755666,-0.022302197610594,0.002928284976511,-0.019597388978663,-0.011003594086089,-0.015977943249222,0.013633342686148,-7.40E-05,0.018851651741552,0.002057685341892,-0.002184991639524
0.032030393896193,0.031195606874922,-0.023188637384355,9.39E-05,-0.023183217565307,-0.006636725833283,-0.013925509109577,0.013758181927195,-1.11E-05,0.021672345369338,0.000275181519324,-0.001424416461778
0.031865934642358,0.028805423597459,-0.02362698571288,-0.003327602834043,-0.024185028406351,-0.002175318178168,-0.01169314142694,0.013662646830196,-4.34E-05,0.022547407660289,-0.002196882457373,0.003726442268099
0.031357256681883,0.026395870616875,-0.023630692648668,-0.006972574736305,-0.024058486078614,0.002077952015942,-0.009503577356536,0.013322221602536,-6.11E-05,0.021322263060594,-0.004662040115619,-0.002198109718215
0.030471316859829,0.024041772376777,-0.023208735300663,-0.010623836567684,-0.022504405456473,0.006404335325194,-0.007445317300535,0.012724953183793,7.33E-06,0.019429207726916,-0.007231782945725,-0.001439760285874
0.029270768605573,0.02199542848918,-0.022359450034483,-0.013130231140503,-0.017947298180835,0.010437039433239,-0.005673802556686,0.011890493401652,-2.24E-05,0.015528281719441,-0.009273864428261,0.003710913791296
0.027877684215867,0.020514288639047,-0.021161461834456,-0.014664337586646,-0.011535101220246,0.013286141495908,-0.004425048597724,0.010909780520375,-4.04E-05,0.009366702185535,-0.010282647208439,-0.002216117671977
0.026356492185131,0.019715198294971,-0.019692541338512,-0.015633320204927,-0.004310343336408,0.016404169317941,-0.003821003520438,0.009852266255483,2.58E-05,0.00263441306824,-0.01076454825666,-0.001453114545256
0.024798427204351,0.019701719882271,-0.017888953753619,-0.015189801922981,0.004394907155464,0.01926322475741,-0.003911757979414,0.008768641650798,-6.50E-06,-0.004699074655118,-0.010685117906895,0.003698971077299
0.02335476023483,0.020617159822856,-0.015901520130714,-0.013663417368943,0.013778840836749,0.020303103777635,-0.004794673179497,0.007763023681545,-2.63E-05,-0.012944888967466,-0.009388276932367,-0.002228855291902
0.022080019696334,0.022445373627345,-0.013874398115276,-0.011712410368403,0.022805607739466,0.019970694517725,-0.006464170892834,0.006901176467133,3.92E-05,-0.0202692119406,-0.007777426763955,-0.001464122478246
0.02104696613272,0.025129499816721,-0.011960823410516,-0.008719756109192,0.030372088471692,0.018007143889245,-0.008851071328874,0.00621582498185,6.72E-06,-0.027084962617307,-0.005772457365703,0.003685832034856
0.020394005120826,0.028377286566371,-0.010277131386773,-0.003987479827702,0.033700878106617,0.015909218711699,-0.011746607528297,0.005783361734941,-1.42E-05,-0.03024481232287,-0.002681819883165,-0.002240475281766
0.020332625532009,0.031761820964878,-0.00874239289735,0.003241815656361,0.033790017953162,0.014938845509081,-0.014741765869003,0.005731522975506,4.61E-05,-0.029182790782067,0.001918206191195,-0.00147120990193
0.021094767501921,0.0351040093555,-0.007272185097169,0.012023828991168,0.032939457000585,0.0144570443436,-0.017590601218809,0.006223319058195,7.77E-08,-0.027595609674559,0.008066283679123,0.003689562145
0.022697328714047,0.038286857102192,-0.005825168455057,0.019615798983549,0.030209905135209,0.01474790128129,-0.020209158371119,0.007327858634902,-4.49E-05,-0.024601382229952,0.013846062365376,-0.002214398782494
0.024944411938037,0.041030405164012,-0.004296086862634,0.025000736624244,0.02402144506267,0.015850808906887,-0.022410025459763,0.008928299828724,-1.56E-05,-0.018845343674157,0.017786804921246,-0.001419751967977
0.027618358628319,0.042974760576753,-0.002672696668176,0.028018698818914,0.014350023997212,0.016410423762801,-0.023906664614244,0.010847699974736,-9.17E-05,-0.010520843494425,0.02029682255111,0.00376493215017
0.030468927049878,0.043860434308614,-0.001077503779787,0.02866898952949,0.003486502969063,0.015082350703901,-0.024446257612668,0.012903706255239,-0.000156944779488,-0.000324845343575,0.020656840942419,-0.002121691232355
0.033328528111594,0.043708512128652,0.000328526936185,0.028623600189031,-0.006287980998357,0.013305846571592,-0.024007557981088,0.014934979496402,-0.000134409559348,0.008770327342625,0.019904159850659,-0.001469863063944
0.036176982900597,0.042628018579305,0.00159169504772,0.028066442501875,-0.015316492288309,0.011718911529533,-0.022731621228394,0.016911003089929,-0.000209639766888,0.01654724719127,0.019237280772536,0.003929573776267
0.038891884073889,0.040665516032274,0.002665888712271,0.02601248234155,-0.023740271799681,0.009904401960047,-0.020728485455218,0.018753533583193,-0.000255142029724,0.02346621271075,0.017535313126142,-0.00209806427972
0.041344160944367,0.037963618560598,0.003552139689272,0.022903033919437,-0.029658812957257,0.007489858760413,-0.018106461400005,0.020383054223064,-0.000205402675013,0.028318978548395,0.014894464150448,-0.001282684052967
0.043455983973792,0.034861568227347,0.004098986031613,0.01929934781582,-0.031756620557901,0.003115760835115,-0.015146300871683,0.021733931642408,-0.000245443463562,0.030268667617626,0.012084938475546,0.003944539533451
0.045221261008162,0.031724587795197,0.004161046228488,0.01621438568065,-0.030499041597721,-0.001693051518384,-0.012194866101017,0.022791860140846,-0.000264773483562,0.028478843896196,0.009239311182187,-0.002046150518228
0.046726427696922,0.028863106939443,0.003754974743206,0.013949631379787,-0.026209053902763,-0.006650989374681,-0.009548213296694,0.023610545931022,-0.00019307441277,0.023883764928897,0.007179959883974,-0.001293885342637
0.047992013351133,0.026570219249305,0.002867385889802,0.011121163499706,-0.019296910160178,-0.010533736625719,-0.007461832636642,0.024242549206642,-0.000217437500576,0.017456791273413,0.005355050996847,0.003889838398719
0.048887309339317,0.025074093883541,0.001746418291908,0.006397630141629,-0.010280793546697,-0.011481971423189,-0.006127975481036,0.02464174762778,-0.000227568790015,0.009068452930807,0.002413807571726,-0.002063175371642
0.04921767623911,0.024547738436797,0.000606757378944,5.10E-05,-0.00026069523624,-0.011345320378065,-0.005688303557593,0.02467830917054,-0.000150786537019,-0.000307179889624,-0.001837319871064,-0.001317593555144
0.048914184006688,0.024989986619494,-0.000530715389754,-0.005792486770357,0.008806484327358,-0.011459319128774,-0.006167971261952,0.024260087303633,-0.000202987054864,-0.009227693348184,-0.006518234973242,0.003109355750953
0.048088057810981,0.026245263000506,-0.001704200244609,-0.010772350399329,0.015965911995676,-0.012065212840498,-0.0074838665965,0.023410899488755,-0.000170377125693,-0.016312769157196,-0.01014330572915,-0.00223264924161
0.046758792720356,0.028133013159995,-0.002942965585782,-0.015780749765859,0.021633213677481,-0.012542172223701,-0.009367384535028,0.022227393785955,-0.000129161346227,-0.020254241656117,-0.013075384108394,0.001383746218981
0.044944518657166,0.0305145636338,-0.004189524788364,-0.020407373006119,0.025579184408388,-0.012224090836993,-0.011580614452442,0.020761121752563,-0.000139215861407,-0.023362082040554,-0.016022650765191,0.000942681161631
0.042703517191808,0.033146788473272,-0.005365080248965,-0.024249463207529,0.026474954541037,-0.011184300541966,-0.013987674802442,0.019022210005585,-7.97E-05,-0.024334934361662,-0.01866270854392,-0.00254919035517
0.040148029671199,0.03572243929922,-0.006430320139543,-0.026493592745454,0.024763979470173,-0.010265499520189,-0.016309211897813,0.017080148168836,-2.60E-05,-0.021994962215171,-0.020077898565407,0.0020082807348
0.037509948100322,0.038039363007233,-0.007436670143162,-0.025586234133978,0.021249618092275,-0.009909548322093,-0.018329780927298,0.015074305575398,-3.68E-05,-0.018070004797168,-0.01953353343336,0.001090681731852
0.035171381335958,0.039956623444796,-0.008409452849899,-0.020471755967192,0.017272682494424,-0.009453986952921,-0.019915116024737,0.013248854660031,3.28E-05,-0.013664081284147,-0.016440665889998,-0.003317543348916
0.033515390012362,0.041527436497988,-0.009299246387371,-0.012373445134021,0.014295584920376,-0.008166377924097,-0.02108410693037,0.011890964776751,7.97E-05,-0.009993424748397,-0.010521309862246,0.002148673335631
0.03270358835252,0.042796185073972,-0.0100362462402,-0.004063257341695,0.010731514093107,-0.006680207129566,-0.021931503140537,0.011174223924931,3.40E-05,-0.006757025536501,-0.003862561739741,0.001280235073259
0.032693347219313,0.043646898893698,-0.010641785537409,0.003959595889954,0.006360707561259,-0.005385220575105,-0.022405529232563,0.01108568996909,6.80E-05,-0.00268601376315,0.002075079494303,-0.003619208241424
0.033444260342098,0.044052104245363,-0.011057067621206,0.010474161104276,0.001517442878861,-0.002441023679327,-0.022474064075902,0.011579493246322,7.64E-05,0.001402705438631,0.007501840177137,0.002182965755927
0.034718261298893,0.043930203963834,-0.011062624503559,0.014875721003839,-0.003941159140203,0.002538126089771,-0.022102271329547,0.012504666994962,-6.23E-06,0.006033332018017,0.010778200790815,0.001403900905501
0.036388222877367,0.043291585648379,-0.010473782927353,0.018355561989755,-0.008559267599816,0.009784680668057,-0.021276513992647,0.013718157852833,3.90E-06,0.010283897439649,0.013326540663956,-0.00365060591977
0.038346522818361,0.042276982172814,-0.009071373648092,0.020541454356406,-0.011436353224133,0.018084436829658,-0.020110545846879,0.015134482206126,3.15E-07,0.012813692296405,0.014884355970115,0.002252147153414
0.04043259412871,0.041076818331321,-0.006939102315003,0.020825638319382,-0.012132008377543,0.02393747596947,-0.018783614892366,0.016643460133047,-8.58E-05,0.013329804025265,0.015037625874285,0.001494912642411
0.042445087341455,0.039947497714667,-0.004375782588124,0.019108493636972,-0.00993576756731,0.026985807850461,-0.017507330493931,0.018107952842862,-6.97E-05,0.011694262374474,0.013957490639664,-0.0036193875015
0.044196919163942,0.039152404499824,-0.001588856328503,0.015672975667092,-0.005868924179535,0.028652428852654,-0.016532556849368,0.019384769749975,-6.02E-05,0.007694649975665,0.011446014570131,0.002303732656886
0.045570802105483,0.038781645194727,0.001337157743086,0.011980090329319,-0.001558685516572,0.029963098725964,-0.015985837134392,0.020365444219637,-0.000149775274753,0.003685954237789,0.008780485119648,0.000721087956763
0.04659916042257,0.038832192042692,0.004344912794666,0.008482859982081,0.0025006575442,0.029896812637547,-0.015850329514398,0.021065170341578,-0.000119840338432,-0.000779645202572,0.00543279288726,-0.003957250109754
0.047234376978076,0.039265435910074,0.00726121496831,0.003999232970553,0.006072830719549,0.028285096023956,-0.016094434671523,0.02146733374052,-8.76E-05,-0.004096169294581,0.002408033536225,0.002743920190478
0.047374870379792,0.040025592339653,0.0099843564439,-0.001207731061364,0.009012786137087,0.026176840375014,-0.016647230025363,0.021522576320092,-0.000144889823525,-0.006762675828437,-0.001323302975609,0.001760594407706
0.046966316473579,0.041009775248326,0.012506107114008,-0.007202680772936,0.010217961759925,0.024307573154661,-0.017419739414713,0.021197299796429,-8.64E-05,-0.008384579302974,-0.00533637072559,-0.004066350033998
0.045941799337678,0.042017140176533,0.014808049437781,-0.012974791332181,0.009865322197205,0.021345647418718,-0.018240110674798,0.020444932240108,-3.65E-05,-0.007925069813137,-0.009632524604073,0.002550576137448
0.044417734994461,0.042973322174382,0.016716816739129,-0.017363675404013,0.009224170167653,0.016645163739344,-0.018991778386808,0.019314482843355,-7.68E-05,-0.007014692021415,-0.012735725233618,0.001699843189238
0.042538276555511,0.043865433615473,0.018120867691757,-0.019679649721945,0.008685093238238,0.011425282301846,-0.019650755985905,0.017919632991575,-4.94E-06,-0.006237843699792,-0.01486659323704,-0.004055271147658
0.040568810803418,0.044694108504388,0.018973406959691,-0.01939129703521,0.007664641428342,0.005369280605863,-0.020232897547043,0.016429333715722,5.30E-05,-0.00533688986988,-0.014734180655384,0.002432806759394
0.038655490518974,0.045338518794832,0.019199823030307,-0.019220270352419,0.004859489323806,-0.000550795234329,-0.02067718020112,0.015009589776036,1.38E-05,-0.003218488919533,-0.013698646029409,0.001587015383489
0.036747080744571,0.045630734522679,0.018909015030176,-0.018396916674438,0.0009907706949,-0.005084571612283,-0.02083094096425,0.01364812980632,7.88E-05,0.000205879659955,-0.013348978978055,-0.004084481608424
0.035064377315164,0.045526755397744,0.018190615258911,-0.014934139134822,-0.003172939383182,-0.009388820451403,-0.020633681039683,0.012421070713918,0.000125273476399,0.003773827461635,-0.010983077782687,0.002356904748499
0.033821322974539,0.045038893128247,0.017066161940471,-0.009641840318045,-0.006049312288853,-0.012654010931471,-0.020086063525738,0.011499088651334,7.05E-05,0.006822070913582,-0.007199808743314,0.001520578209301
0.03317620884166,0.044395424132105,0.015712190728432,-0.003150226517502,-0.006588469360237,-0.014328029137603,-0.019349711908698,0.011006157253865,0.000112624376827,0.007562280147086,-0.0025492736873,-0.004099694045155
0.03317155913857,0.043735281039679,0.014190930455527,0.00276048848139,-0.006700465412769,-0.016291064389134,-0.018614169651338,0.010996819281967,0.000131573993717,0.007190505763162,0.002198559440938,0.002343676697226
0.033664799813583,0.043047663043964,0.012442046675315,0.006767686629538,-0.007046094608358,-0.018629412806623,-0.017906044727067,0.011395907550829,5.11E-05,0.006993369785964,0.005535366486337,0.001527685238831
0.034501151117742,0.042333227973046,0.010503990327345,0.010058352150184,-0.007175310427509,-0.019779881953633,-0.017207211961855,0.012065308372813,7.38E-05,0.006913613868223,0.00778559761514,-0.004065635545404
0.035695805712045,0.041642127194959,0.008554834387738,0.013926869113699,-0.006423385583818,-0.018888857787906,-0.016544093672855,0.012958928329413,8.08E-05,0.006232316433734,0.010180606129848,0.002381218392865
0.037280150551542,0.041066956051321,0.006751087795792,0.017602999527708,-0.005119388490572,-0.017254827799278,-0.015996885192817,0.014100740472271,-6.73E-06,0.004703540678357,0.012580434261582,0.00157127002551
0.039174489054229,0.040614260058456,0.005078154283426,0.02002657562904,-0.003933429741833,-0.016359958206894,-0.015589793522757,0.015462013358235,1.09E-05,0.003428939370047,0.014436536038342,-0.00401603792121
0.041244812292542,0.040271271366416,0.003487170777001,0.021232681691051,-0.003017301412158,-0.015252945220767,-0.015307487447364,0.016944093525816,1.52E-05,0.00230805105413,0.015131673981848,0.002433411426308
0.043350464678445,0.040002543332104,0.002041848094461,0.020332115932125,-0.002348312740626,-0.013716645517839,-0.015117467615254,0.018447901917959,-7.15E-05,0.001553986400948,0.014618962036216,0.001621854899065
0.045248656940956,0.039829557818838,0.000726861516057,0.017553309702886,-0.000841314048168,-0.012671067537157,-0.015002073211374,0.019817817011952,-4.81E-05,0.000553284329891,0.01256146028953,-0.00397031712982
0.046827474369286,0.039852042259722,-0.000495302339025,0.013765542727915,0.001194072683856,-0.01174806280297,-0.015040293994175,0.020945892116218,-1.77E-05,-0.001339840402729,0.010142220571899,0.003163499030989
0.047947878118664,0.0400427632584,-0.001611518185366,0.00836708870041,0.002462754183751,-0.010591539559137,-0.015248719808275,0.021739198619923,-9.76E-05,-0.002649797571783,0.005928048947399,0.001698172650855
0.048454498189245,0.040299753830684,-0.002621536294284,0.00157991652418,0.002393103071271,-0.009676794715448,-0.015539240097626,0.022101166524627,-5.40E-05,-0.002962647629926,0.001119817459456,-0.004515250686587
0.048257045943895,0.040525304538734,-0.0035131361017,-0.005408641468466,0.002449028536115,-0.00777289382443,-0.015800900620574,0.021954820873169,-1.92E-05,-0.002432887170198,-0.004039693200298,0.002778771678022
0.04740679976787,0.040791191037481,-0.004147698826989,-0.01138151340222,0.002548019857405,-0.005018287972311,-0.016067330145634,0.02131503020351,-8.13E-05,-0.002718655171575,-0.008526322301621,0.001822370913774
0.046015297570736,0.040982248119769,-0.004534014804377,-0.016322460978485,0.001067340394889,-0.002772823730386,-0.016297517900654,0.02027514958798,-1.77E-05,-0.001709767954087,-0.012170184713586,-0.004516353068721
0.044157364281204,0.040989374579943,-0.004739539039081,-0.020805654656609,-0.000866783172942,-0.001636865311814,-0.016373155555053,0.018913459439338,3.43E-05,0.000180498337703,-0.015077954039074,0.002697209548247
0.041894290939022,0.040783374138172,-0.004888936864359,-0.024092921871373,-0.003561968961138,-0.001339129842448,-0.016266200074055,0.017278189213553,-1.52E-05,0.002157145674423,-0.017334675245822,0.00176164172074
0.0393943783676,0.040255460525461,-0.004998913955164,-0.025718670732385,-0.006908829700949,-0.000788094763809,-0.015900215556565,0.015477316963029,5.49E-05,0.005135438113079,-0.018503919288246,-0.004537955292374
0.036782837827047,0.039423488936602,-0.005024744512795,-0.026376306403772,-0.009600263220191,0.000412678335528,-0.015258367542388,0.01362192012753,0.000107779123223,0.007597017057906,-0.018588879296723,0.002630139120194
0.034151816082805,0.038355641309299,-0.004904039508141,-0.026057639887987,-0.011687890520785,0.001987537522554,-0.014413102941865,0.01178526352955,5.37E-05,0.009200096404984,-0.017934921069443,0.001694996972951
0.031619550009049,0.037100264256431,-0.004664597685622,-0.024288380683036,-0.01333908908642,0.002451426608261,-0.013420643373838,0.010043238716744,0.000114015842803,0.010530330366894,-0.01671210263348,-0.004568587228989
0.029369823468015,0.035724207275829,-0.004469828398194,-0.020257555066112,-0.013907378987423,0.001229599945328,-0.012335668943219,0.008501904145162,0.000153581325529,0.01102345490625,-0.013913773340004,0.002591959530072
0.02759334638403,0.034350283018054,-0.004472523262729,-0.015453549753049,-0.013523416843505,-0.001589003385798,-0.011266134692421,0.007310926460967,8.36E-05,0.010253248292087,-0.009864826378934,0.001665534878777
0.026270377684661,0.033047493303065,-0.004809516867712,-0.010928181802374,-0.012313913054615,-0.005079572395978,-0.010284158846541,0.006496764303337,0.000126724788529,0.00919048925716,-0.006423156668662,-0.004571247407114
0.025393821745235,0.031905231728395,-0.005454222318733,-0.006810106888323,-0.010570265210291,-0.007564025728418,-0.009463315404795,0.006031551693931,0.000150681239701,0.007263247002715,-0.003021028880292,0.002593409910967
0.024824905338046,0.03090608490065,-0.006265836453511,-0.005155174153129,-0.009633012201963,-0.008369535608458,-0.008822620480385,0.005850590245677,6.92E-05,0.005726619674381,-0.000953653017526,0.001676814520502
0.024308981236988,0.029961203384018,-0.007095240205775,-0.005150913775056,-0.009231774527559,-0.008153405868588,-0.0082758751078,0.00576791998012,0.000105786819581,0.005223548042848,-0.000841191173079,-0.0045510965923
0.023813444485629,0.029072482899101,-0.007891105800693,-0.00458292271455,-0.008448409272376,-0.007782064359051,-0.007786467183926,0.005685461852714,0.000127702505926,0.004531309160254,-0.00072653517638,0.002612111434629
0.023430019008767,0.028284839469084,-0.008620138952481,-0.002880559958881,-0.007255821567986,-0.006480194219497,-0.00738703605866,0.005646382310694,4.68E-05,0.003416050088244,0.000102828572385,0.00169541794687
0.023258974519689,0.027654613508047,-0.009166089826606,-0.000541390506365,-0.005071995292779,-0.004527330258877,-0.007112261872665,0.005730706267508,8.39E-05,0.001868241962454,0.001626539537262,-0.004532460998558
0.023322166872102,0.027301798191587,-0.009511902013596,0.001813677496163,-0.001951355807877,-0.002173749319006,-0.00705330376984,0.005972008026406,0.000105319907555,-0.000759626601635,0.003201577246493,0.002631206273194
0.023589219132577,0.027260756898733,-0.009565824464504,0.003202345576421,0.001063354505156,0.001222727716257,-0.007266361298191,0.006360904730412,2.32E-05,-0.003406828863051,0.004404268862531,0.001714624397268
0.023926940647946,0.027527214207527,-0.009267367773581,0.003514003790347,0.00446083510272,0.004626429948638,-0.00773087426571,0.006817556995955,5.96E-05,-0.005992102058804,0.004615782067131,-0.004512865108965
0.024276776320069,0.028128890615398,-0.008666338589135,0.003370188693076,0.007142694396825,0.007269581005282,-0.008469436266351,0.007272467170106,8.10E-05,-0.008571458731143,0.004434568082715,0.002652514664909
0.024587824543101,0.028885420074614,-0.007817900129891,0.002833901166424,0.007716037042866,0.009770212745304,-0.009369934874382,0.007688147183539,-9.40E-08,-0.009075272563922,0.003852674312461,0.001732637879452
0.024826189830835,0.029647496937257,-0.006701618545351,0.001777184113795,0.007555247282514,0.012580222893249,-0.010255524858293,0.00804166330156,3.81E-05,-0.008573255704334,0.003117863918204,-0.00449564670815
0.024919637085917,0.03036382963111,-0.005304201317942,1.31E-05,0.006417757154861,0.01533368687872,-0.011069029888269,0.008291709831706,6.21E-05,-0.00753746698719,0.001822212195379,0.002669212317066
0.024825991828896,0.030865507802176,-0.003658024865068,-0.001834711508437,0.003320806651582,0.01740578208775,-0.011702894152144,0.008395952626014,-1.50E-05,-0.00483321300508,0.000301409317442,0.001744063553559
0.024551066296524,0.030981915504876,-0.001833902305729,-0.003730029505107,-0.001157081658394,0.01911440593224,-0.011998481178141,0.008358205864858,2.81E-05,-0.000897263930517,-0.001095550617123,-0.004487212864954
0.024100748470402,0.030650099149056,0.000161100126733,-0.005000778891235,-0.005151245275696,0.020735426891366,-0.011870533969915,0.008179908395104,5.75E-05,0.003250260744141,-0.002351400564019,0.002657623071368
0.023575396199541,0.029982243463577,0.002327486724041,-0.005542102244154,-0.008235408533814,0.02265773736424,-0.011368300129146,0.007901957684167,-4.17E-05,0.006709538860759,-0.003099294075771,-0.000345093681714
0.022984859344188,0.029024020872025,0.004670665307657,-0.006309794952728,-0.010696659273375,0.023965091678494,-0.010592280402476,0.007582578536134,3.66E-05,0.008479875433982,-0.003311151748925,-0.002329612593723
0.022302579468609,0.027876078740285,0.007069300690151,-0.007396617183331,-0.012160083701458,0.023637015392,-0.009685897835064,0.00722470990531,4.74E-06,0.009567893556238,-0.003894694733807,0.003826723031352
0.021502885030177,0.026617446404014,0.009357500852957,-0.008568410658462,-0.012867926661412,0.022098927059539,-0.008700312506674,0.006794447548876,-1.66E-05,0.010041042155949,-0.004708759895127,-0.002423111953369
0.020587872054803,0.025342070739447,0.011470202387132,-0.009769244910173,-0.012389143364934,0.020013731803608,-0.007711480924012,0.006289219854305,5.64E-05,0.009483189216658,-0.005403561516165,-0.001478499236857
0.01956484773702,0.024171766700806,0.013342963650807,-0.010497957557516,-0.010950098391813,0.01737283844891,-0.006827554384003,0.005708685838341,1.73E-05,0.008075055516213,-0.006096419269435,0.004335976823208
0.018529548046561,0.023176060090992,0.014920808885628,-0.009989506081525,-0.008791869135585,0.014031856639248,-0.006118760822167,0.005100852788208,-6.46E-06,0.006038695129157,-0.00593286287963,-0.002876207426222
0.017572076871608,0.022413211359288,0.016097799875114,-0.009313525465039,-0.006623755809105,0.009183594809259,-0.00563871081282,0.004549132543366,7.19E-05,0.003630329291444,-0.00513683172264,-0.001728284824666
0.016657019268761,0.021853556711125,0.016730029105481,-0.00894776100854,-0.004402902002849,0.003468542302235,-0.005365992580466,0.00405189133782,2.56E-05,0.001761020678535,-0.004802563039037,0.004745256837164
0.01579944263776,0.02155083283562,0.01678238348415,-0.008073461196993,-0.001636962258508,-0.002518270337629,-0.005309498221971,0.003596679600017,-3.50E-06,-0.000656954600162,-0.00425064708112,-0.002985458357222
0.015056902381516,0.021510544701707,0.016249880933366,-0.006759348693969,0.00066983566824,-0.007812277973942,-0.005490808343127,0.003219607622578,7.72E-05,-0.002835648647736,-0.003260319020286,-0.001892892869903
0.014435031722738,0.021638788989531,0.015254069634499,-0.005818698576065,0.001598004197737,-0.012055393692028,-0.005844593184025,0.002939741119694,2.79E-05,-0.003984234688893,-0.002390470253194,0.004893701246088
0.013901367782799,0.021817470338455,0.013836688188021,-0.004630277449081,0.002150871061392,-0.016386831767963,-0.006243591132675,0.002729751579989,-4.41E-06,-0.004048531024242,-0.001743235060174,-0.003012872740261
0.01351956367183,0.0220878381715,0.011981670733319,-0.003131097559256,0.003262207907367,-0.020567685459567,-0.006675626531791,0.002614641054427,7.62E-05,-0.004631232908802,-0.000585538644258,-0.001958875700309
0.013276177644373,0.022461819635256,0.009754177101525,-0.001600868748124,0.004130180879169,-0.023787851626843,-0.007175461952001,0.002600851325289,2.49E-05,-0.005295301058099,0.000359131886986,0.004947398155876
0.0132105278498,0.0228976017318,0.007248044710952,0.000261051615641,0.004510273850783,-0.026313505014804,-0.007714976103283,0.002698504114452,-9.93E-06,-0.005453427075738,0.001614418774232,-0.003017151164257
0.013326993688064,0.023365297033666,0.004498691227017,0.002080847502227,0.004935099978447,-0.028636169762608,-0.008253914638811,0.002921417932401,6.90E-05,-0.005350076141751,0.002810262906969,-0.001978909826592
0.013622807861471,0.023870082237837,0.001556143524019,0.003786079669181,0.0049288862428,-0.02986607436269,-0.008799184406684,0.003262361198134,1.50E-05,-0.005411146969055,0.003996294081186,0.004972177275582
0.014073841030511,0.024316644496683,-0.001431759091627,0.005178330166383,0.003884790347894,-0.029877903634002,-0.009304737377016,0.003714503330629,-1.82E-05,-0.004718612915748,0.005114001215535,-0.003490333657793
0.014637095923949,0.024654384891919,-0.004390011285054,0.005930816234943,0.003071169725756,-0.02933560426217,-0.009678570312455,0.004238857447825,5.28E-05,-0.003170816931074,0.005448561970723,-0.001753348621033
0.015233837385711,0.024961189070776,-0.007279849768338,0.00590164988303,0.003155916682214,-0.028246220300361,-0.009973087352817,0.004785302925094,-3.91E-06,-0.002835321004807,0.005411113490109,0.005084843650058
