%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z,field.wrench.force.x,field.wrench.force.y,field.wrench.force.z,field.wrench.torque.x,field.wrench.torque.y,field.wrench.torque.z,field.valid
1565825445288953935,186086,1565825445288953935,,0.579446065283,-0.414003078723,0.398343181043,-0.166984235307,0.669643530884,-0.173575058677,0.702542173616,-0.136934917585,0.417147357022,0.0469423083665,-0.236071854461,0.251992876283,0.12766650809,-1.15724138535,2.4538059967,-0.796298524258,0.9013531934,0.139449276175,0.313924386545,1
1565825445298966969,186087,1565825445298966969,,0.579983820639,-0.410312499231,0.397894269385,-0.165756263753,0.670376959756,-0.17397514632,0.702034359072,-0.136024481958,0.390130503532,0.0439929751017,-0.085327618535,0.218835267552,0.10992648721,-0.173515557899,0.106318210142,0.572408423154,0.294937590825,-0.115511883696,0.569238582137,1
1565825445308964811,186088,1565825445308964811,,0.580505564418,-0.406435741943,0.397326505944,-0.165731951762,0.67128820199,-0.173430112322,0.701303832995,-0.124961356239,0.359399960003,0.0521273377257,0.0973848400537,0.228621566295,0.113663636634,1.39743068581,-3.65375302101,0.356696257466,-0.81983494639,-0.866059846218,0.817082933728,1
1565825445318966060,186089,1565825445318966060,,0.581019900447,-0.402621968745,0.396765850451,-0.165984046882,0.672263982925,-0.172546658151,0.700527004621,-0.128655643123,0.37449285277,0.0473637227967,-0.195407720862,0.200899605831,0.0884871906383,-0.27418087079,-0.496548578187,0.0446424484721,0.625157008499,-0.79626340258,0.861949974581,1
1565825445328959281,186090,1565825445328959281,,0.581616848086,-0.399181968306,0.396469302038,-0.164885648568,0.672719079158,-0.17286832156,0.700270167031,-0.127681661114,0.355861566977,0.0509077012162,-0.10272096931,0.199781117304,0.0920322548469,-0.999803010978,0.725809693513,-0.956629693001,0.422449681836,-0.465953940211,0.582297532621,1
1565825445338966832,186091,1565825445338966832,,0.582163438926,-0.395570135704,0.396179229378,-0.164807129311,0.672925319747,-0.172166481476,0.700263398178,-0.133214600412,0.330132265884,0.0583666992232,0.10781420488,0.0821755334463,0.130791508635,-0.772618984069,-3.24331989977,0.00176735247837,-0.937692326082,-0.0393445560798,0.816716878334,1
1565825445348982141,186092,1565825445348982141,,0.58266680871,-0.391962221856,0.395623843567,-0.165456428289,0.674068817356,-0.171063096942,0.69928021327,-0.132444140083,0.341342064763,0.0476819629418,-0.190723979194,0.0858252408381,0.090256666595,-1.96745885023,-0.15700712339,-1.07030788989,0.47989863124,-0.394235280911,0.89323834222,1
1565825445358963372,186093,1565825445358963372,,0.583205897484,-0.388715021815,0.395473197721,-0.164729544376,0.674336202074,-0.171118492321,0.699180466952,-0.120593005123,0.329632400388,0.0440359014492,-0.187174536944,0.221167990624,0.0751360151951,-1.88388546817,1.94585331453,-1.94118155252,0.849018088307,-0.926612254148,0.661393825189,1
1565825445368968477,186094,1565825445368968477,,0.583839751491,-0.385355667139,0.39553266105,-0.164092650113,0.673945810544,-0.170792791293,0.69978601663,-0.145059532432,0.303357608732,0.0572164280172,0.0915858831094,-0.0103905436422,0.119788251268,-1.00402731829,-3.03598606266,2.0766079593,-0.742150647054,-0.257832385099,0.861439876356,1
1565825445378968431,186095,1565825445378968431,,0.584440444246,-0.38201082396,0.395355849189,-0.164475920675,0.674652678115,-0.16994474313,0.699221152221,-0.149681515636,0.301717039345,0.0591157825426,-0.0285173073635,-0.0357803057878,0.114673002055,-0.478824950127,-3.75202217638,2.61531222666,-0.582286733179,-0.0178156034422,0.663857133551,1
1565825445388961762,186096,1565825445388961762,,0.585207684246,-0.378734937069,0.395449182829,-0.164449956592,0.674579994326,-0.169511030852,0.699402640438,-0.139499934117,0.305644198322,0.0657988665593,-0.182484832909,0.100327221042,0.0604969133338,0.208170513144,0.119967024407,-0.467012491941,0.695517060425,-0.826064605882,0.430486684856,1
1565825445398966531,186097,1565825445398966531,,0.586048961575,-0.375681550753,0.395849831069,-0.1635171026,0.673809811408,-0.16976409155,0.700301826663,-0.164367826772,0.280709886712,0.0793684429166,0.0563217986091,-0.120048964913,0.0931744726475,-0.161440224963,-2.41203488561,0.86008306726,-0.245790666615,-0.212748524318,0.751381281373,1
1565825445408967462,186098,1565825445408967462,,0.586879352232,-0.372415583205,0.39594655653,-0.163652426213,0.673974486232,-0.169344784567,0.700213266971,-0.164270355768,0.266562140507,0.0833408872835,0.126832933998,-0.114100388675,0.0757414898956,-0.78333825861,-0.499102001551,-0.594351285917,-0.222082147109,-0.488398495541,0.831293962768,1
